eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime
"3/31/2026, 4:17:32.9 PM",131,K300_edge_device,micropmu,micropmu-01,131,50.01153564,217.0519409,218.0399475,219.384964,"3/31/2026, 4:17:26.912 PM"
"3/31/2026, 4:17:31.929526 PM",133,K300_edge_device,pqube3,pqube3-01,134,50.02382278,217.5201416,218.2220459,219.6258545,"3/31/2026, 4:17:37.102 PM"
"3/31/2026, 4:17:27.439406 PM",132,K300_edge_device,pqube3,pqube3-01,133,50.01456833,217.1340942,218.0465698,219.4152832,"3/31/2026, 4:17:31.96 PM"
"3/31/2026, 4:17:24.940363 PM",131,K300_edge_device,pqube3,pqube3-01,132,50.01412964,216.9586182,217.906189,219.2749023,"3/31/2026, 4:17:26.912 PM"
"3/31/2026, 4:17:23.9 PM",130,K300_edge_device,micropmu,micropmu-01,130,50.02792358,217.0906067,218.0797882,219.3643494,"3/31/2026, 4:17:23.252 PM"
"3/31/2026, 4:17:22.204897 PM",130,K300_edge_device,pqube3,pqube3-01,131,50.01775742,216.9937134,218.1167603,219.380188,"3/31/2026, 4:17:23.252 PM"
"3/31/2026, 4:17:20.9 PM",129,K300_edge_device,micropmu,micropmu-01,129,50.02718353,217.2880859,218.1894073,219.3800354,"3/31/2026, 4:17:15.032 PM"
"3/31/2026, 4:17:15.9 PM",128,K300_edge_device,micropmu,micropmu-01,128,50.02827072,217.2996063,217.9677277,219.3972321,"3/31/2026, 4:17:10.046 PM"
"3/31/2026, 4:17:13.929544 PM",129,K300_edge_device,pqube3,pqube3-01,130,50.027668,217.1340942,218.1869507,219.3099976,"3/31/2026, 4:17:15.032 PM"
"3/31/2026, 4:17:10.9 PM",127,K300_edge_device,micropmu,micropmu-01,127,50.02621078,217.5670624,218.1797485,219.6793518,"3/31/2026, 4:17:05.155 PM"
"3/31/2026, 4:17:08.92623 PM",128,K300_edge_device,pqube3,pqube3-01,129,50.02297974,217.2744751,218.081665,219.3099976,"3/31/2026, 4:17:10.046 PM"
"3/31/2026, 4:17:05.9 PM",126,K300_edge_device,micropmu,micropmu-01,126,50.01989746,217.2662048,217.9303894,219.3802032,"3/31/2026, 4:17:00.151 PM"
"3/31/2026, 4:17:03.955527 PM",127,K300_edge_device,pqube3,pqube3-01,128,50.02469635,217.4850464,218.1869507,219.5556641,"3/31/2026, 4:17:05.155 PM"
"3/31/2026, 4:17:00.9 PM",125,K300_edge_device,micropmu,micropmu-01,125,50.01879883,217.3573608,217.9129333,219.3782349,"3/31/2026, 4:16:55.133 PM"
"3/31/2026, 4:16:58.928155 PM",126,K300_edge_device,pqube3,pqube3-01,127,50.0216713,217.4850464,218.081665,219.5556641,"3/31/2026, 4:17:00.151 PM"
"3/31/2026, 4:16:55.9 PM",124,K300_edge_device,micropmu,micropmu-01,124,50.02453995,217.416153,217.6928711,219.3961945,"3/31/2026, 4:16:50.148 PM"
"3/31/2026, 4:16:54.007374 PM",125,K300_edge_device,pqube3,pqube3-01,126,50.02048111,217.3095703,217.9412842,219.3450928,"3/31/2026, 4:16:55.133 PM"
"3/31/2026, 4:16:50.9 PM",123,K300_edge_device,micropmu,micropmu-01,123,50.02637482,217.487793,217.781601,219.7554932,"3/31/2026, 4:16:45.039 PM"
"3/31/2026, 4:16:48.960095 PM",124,K300_edge_device,pqube3,pqube3-01,125,50.0252533,217.2744751,217.8710938,219.2749023,"3/31/2026, 4:16:50.148 PM"
"3/31/2026, 4:16:45.9 PM",122,K300_edge_device,micropmu,micropmu-01,122,50.03345871,217.5561066,218.0196838,219.5649261,"3/31/2026, 4:16:40.053 PM"
"3/31/2026, 4:16:43.92968 PM",123,K300_edge_device,pqube3,pqube3-01,124,50.03167725,217.4499512,217.7307129,219.4503784,"3/31/2026, 4:16:45.039 PM"
"3/31/2026, 4:16:40.9 PM",121,K300_edge_device,micropmu,micropmu-01,121,50.04207993,217.8599548,218.1520691,219.6168518,"3/31/2026, 4:16:35.193 PM"
"3/31/2026, 4:16:38.916697 PM",122,K300_edge_device,pqube3,pqube3-01,123,50.03159714,217.6605225,217.9763794,219.6960449,"3/31/2026, 4:16:40.053 PM"
"3/31/2026, 4:16:35.9 PM",120,K300_edge_device,micropmu,micropmu-01,120,50.02976608,217.4594116,218.0299835,219.4181519,"3/31/2026, 4:16:30.033 PM"
"3/31/2026, 4:16:33.923635 PM",121,K300_edge_device,pqube3,pqube3-01,122,50.03704834,217.5552368,217.8359985,219.3099976,"3/31/2026, 4:16:35.193 PM"
"3/31/2026, 4:16:30.9 PM",119,K300_edge_device,micropmu,micropmu-01,119,50.02338409,217.3830566,218.0944977,219.3458252,"3/31/2026, 4:16:25.032 PM"
"3/31/2026, 4:16:28.949741 PM",120,K300_edge_device,pqube3,pqube3-01,121,50.02945709,217.6605225,218.081665,219.4503784,"3/31/2026, 4:16:30.033 PM"
"3/31/2026, 4:16:25.9 PM",118,K300_edge_device,micropmu,micropmu-01,118,50.01554871,217.3307648,218.1347809,219.3968353,"3/31/2026, 4:16:20 PM"
"3/31/2026, 4:16:23.943458 PM",119,K300_edge_device,pqube3,pqube3-01,120,50.02207565,217.2042847,217.9763794,219.2047119,"3/31/2026, 4:16:25.032 PM"
"3/31/2026, 4:16:20.9 PM",117,K300_edge_device,micropmu,micropmu-01,117,49.99034882,217.3616943,218.0203705,219.6040192,"3/31/2026, 4:16:15.047 PM"
"3/31/2026, 4:16:18.916881 PM",118,K300_edge_device,pqube3,pqube3-01,119,50.02146149,217.3446655,217.9763794,219.2047119,"3/31/2026, 4:16:20 PM"
"3/31/2026, 4:16:15.9 PM",116,K300_edge_device,micropmu,micropmu-01,116,49.98594284,217.23526,217.8326111,219.3312073,"3/31/2026, 4:16:10.076 PM"
"3/31/2026, 4:16:13.935954 PM",117,K300_edge_device,pqube3,pqube3-01,118,49.99713898,217.2042847,217.9412842,219.2749023,"3/31/2026, 4:16:15.047 PM"
"3/31/2026, 4:16:10.9 PM",115,K300_edge_device,micropmu,micropmu-01,115,49.98583221,217.3189545,218.0341492,219.4902191,"3/31/2026, 4:16:05.075 PM"
"3/31/2026, 4:16:08.93844 PM",116,K300_edge_device,pqube3,pqube3-01,117,49.98591232,217.1691895,217.8359985,219.2047119,"3/31/2026, 4:16:10.076 PM"
"3/31/2026, 4:16:05.9 PM",114,K300_edge_device,micropmu,micropmu-01,114,49.98114777,217.1069641,218.1188202,219.3787079,"3/31/2026, 4:16:00.261 PM"
"3/31/2026, 4:16:03.922055 PM",115,K300_edge_device,pqube3,pqube3-01,116,49.98417282,217.0639038,217.8009033,219.2398071,"3/31/2026, 4:16:05.075 PM"
"3/31/2026, 4:16:00.9 PM",113,K300_edge_device,micropmu,micropmu-01,113,49.98158264,217.1748962,218.1527557,219.5453644,"3/31/2026, 4:15:54.992 PM"
"3/31/2026, 4:15:58.935631 PM",114,K300_edge_device,pqube3,pqube3-01,115,49.98029327,217.2042847,218.0465698,219.3450928,"3/31/2026, 4:16:00.261 PM"
"3/31/2026, 4:15:55.9 PM",112,K300_edge_device,micropmu,micropmu-01,112,49.96920013,217.1077423,217.8750305,219.3007507,"3/31/2026, 4:15:50.101 PM"
"3/31/2026, 4:15:53.918689 PM",113,K300_edge_device,pqube3,pqube3-01,114,49.978508,216.9937134,218.0465698,219.3099976,"3/31/2026, 4:15:54.992 PM"
"3/31/2026, 4:15:50.9 PM",111,K300_edge_device,micropmu,micropmu-01,111,49.95963669,216.8869171,217.6714325,219.2770691,"3/31/2026, 4:15:45.054 PM"
"3/31/2026, 4:15:48.970643 PM",112,K300_edge_device,pqube3,pqube3-01,113,49.97144318,217.0639038,218.0114746,219.380188,"3/31/2026, 4:15:50.101 PM"
"3/31/2026, 4:15:45.9 PM",110,K300_edge_device,micropmu,micropmu-01,110,49.95667267,216.7758789,217.5316467,219.2719574,"3/31/2026, 4:15:40.084 PM"
"3/31/2026, 4:15:43.922644 PM",111,K300_edge_device,pqube3,pqube3-01,112,49.96047211,216.9586182,217.7658081,219.3099976,"3/31/2026, 4:15:45.054 PM"
"3/31/2026, 4:15:40.9 PM",109,K300_edge_device,micropmu,micropmu-01,109,49.95085907,217.0791779,217.7393494,219.5071259,"3/31/2026, 4:15:35.052 PM"
"3/31/2026, 4:15:38.917339 PM",110,K300_edge_device,pqube3,pqube3-01,111,49.96020508,216.8182373,217.6605225,219.3099976,"3/31/2026, 4:15:40.084 PM"
"3/31/2026, 4:15:35.9 PM",108,K300_edge_device,micropmu,micropmu-01,108,49.93725204,216.9465179,217.7789917,219.5161591,"3/31/2026, 4:15:30.081 PM"
"3/31/2026, 4:15:33.942683 PM",109,K300_edge_device,pqube3,pqube3-01,110,49.95670319,216.7129517,217.6254272,219.2398071,"3/31/2026, 4:15:35.052 PM"
"3/31/2026, 4:15:30.9 PM",107,K300_edge_device,micropmu,micropmu-01,107,49.93548965,216.9083099,217.8218079,219.487442,"3/31/2026, 4:15:25.184 PM"
"3/31/2026, 4:15:28.913028 PM",108,K300_edge_device,pqube3,pqube3-01,109,49.93866348,216.7831421,217.7658081,219.4152832,"3/31/2026, 4:15:30.081 PM"
"3/31/2026, 4:15:25.9 PM",106,K300_edge_device,micropmu,micropmu-01,106,49.93933105,217.0336761,217.9751129,219.702713,"3/31/2026, 4:15:20.058 PM"
"3/31/2026, 4:15:23.91604 PM",107,K300_edge_device,pqube3,pqube3-01,108,49.93467331,216.9937134,217.6254272,219.4854736,"3/31/2026, 4:15:25.184 PM"
"3/31/2026, 4:15:20.9 PM",105,K300_edge_device,micropmu,micropmu-01,105,49.94602966,216.9801788,217.9320831,219.6950836,"3/31/2026, 4:15:15.011 PM"
"3/31/2026, 4:15:18.944097 PM",106,K300_edge_device,pqube3,pqube3-01,107,49.9421463,217.0288086,217.9412842,219.6609497,"3/31/2026, 4:15:20.058 PM"
"3/31/2026, 4:15:15.9 PM",104,K300_edge_device,micropmu,micropmu-01,104,49.94367599,216.7664185,218.0018616,219.6507568,"3/31/2026, 4:15:10.041 PM"
"3/31/2026, 4:15:13.917698 PM",105,K300_edge_device,pqube3,pqube3-01,106,49.93805313,216.8533325,217.8359985,219.5556641,"3/31/2026, 4:15:15.011 PM"
"3/31/2026, 4:15:10.9 PM",103,K300_edge_device,micropmu,micropmu-01,103,49.94657516,216.9562683,217.9916077,219.7141266,"3/31/2026, 4:15:05.005 PM"
"3/31/2026, 4:15:08.937975 PM",104,K300_edge_device,pqube3,pqube3-01,105,49.94150925,217.0639038,218.0114746,219.8013306,"3/31/2026, 4:15:10.041 PM"
"3/31/2026, 4:15:05.9 PM",102,K300_edge_device,micropmu,micropmu-01,102,49.94754028,217.2745209,218.0630951,219.8888397,"3/31/2026, 4:14:59.971 PM"
"3/31/2026, 4:15:03.915767 PM",103,K300_edge_device,pqube3,pqube3-01,104,49.94657898,216.607666,217.9412842,219.4503784,"3/31/2026, 4:15:05.005 PM"
"3/31/2026, 4:15:00.9 PM",101,K300_edge_device,micropmu,micropmu-01,101,49.95248413,217.0959473,217.940506,219.5036316,"3/31/2026, 4:14:55.096 PM"
"3/31/2026, 4:14:58.89547 PM",102,K300_edge_device,pqube3,pqube3-01,103,49.95221329,217.0288086,218.0114746,219.6960449,"3/31/2026, 4:14:59.971 PM"
"3/31/2026, 4:14:55.9 PM",100,K300_edge_device,micropmu,micropmu-01,100,49.93926239,216.8198853,217.5099792,219.3744659,"3/31/2026, 4:14:50.001 PM"
"3/31/2026, 4:14:53.924833 PM",101,K300_edge_device,pqube3,pqube3-01,102,49.94816971,216.9586182,217.8359985,219.5556641,"3/31/2026, 4:14:55.096 PM"
"3/31/2026, 4:14:50.9 PM",99,K300_edge_device,micropmu,micropmu-01,99,49.92309189,217.03685,217.5848389,219.418869,"3/31/2026, 4:14:45.001 PM"
"3/31/2026, 4:14:48.93169 PM",100,K300_edge_device,pqube3,pqube3-01,101,49.94149399,216.8884277,217.5552368,219.380188,"3/31/2026, 4:14:50.001 PM"
"3/31/2026, 4:14:45.9 PM",98,K300_edge_device,micropmu,micropmu-01,98,49.92184448,216.7738342,217.8083344,219.2347107,"3/31/2026, 4:14:40.047 PM"
"3/31/2026, 4:14:43.910062 PM",99,K300_edge_device,pqube3,pqube3-01,100,49.93453217,216.7480469,217.414856,219.2047119,"3/31/2026, 4:14:45.001 PM"
"3/31/2026, 4:14:40.9 PM",97,K300_edge_device,micropmu,micropmu-01,97,49.91984177,216.9486389,217.671875,219.1185913,"3/31/2026, 4:14:35.015 PM"
"3/31/2026, 4:14:38.911854 PM",98,K300_edge_device,pqube3,pqube3-01,99,49.92422485,216.6778564,217.5552368,219.1345215,"3/31/2026, 4:14:40.047 PM"
"3/31/2026, 4:14:35.9 PM",96,K300_edge_device,micropmu,micropmu-01,96,49.93019485,217.105011,217.8045197,219.1834717,"3/31/2026, 4:14:30.014 PM"
"3/31/2026, 4:14:33.92921 PM",97,K300_edge_device,pqube3,pqube3-01,98,49.91939545,216.8533325,217.7658081,219.0643311,"3/31/2026, 4:14:35.015 PM"
"3/31/2026, 4:14:30.9 PM",95,K300_edge_device,micropmu,micropmu-01,95,49.93719101,217.2293854,217.7200165,219.2472839,"3/31/2026, 4:14:25.06 PM"
"3/31/2026, 4:14:28.936413 PM",96,K300_edge_device,pqube3,pqube3-01,97,49.9241333,216.9586182,217.6956177,219.0994263,"3/31/2026, 4:14:30.014 PM"
"3/31/2026, 4:14:25.9 PM",94,K300_edge_device,micropmu,micropmu-01,94,49.92404175,217.1469879,217.482193,219.1994171,"3/31/2026, 4:14:19.981 PM"
"3/31/2026, 4:14:23.973124 PM",95,K300_edge_device,pqube3,pqube3-01,96,49.92971802,217.0639038,217.590332,219.1696167,"3/31/2026, 4:14:25.06 PM"
"3/31/2026, 4:14:20.9 PM",93,K300_edge_device,micropmu,micropmu-01,93,49.92214584,216.9037628,217.4069672,219.016983,"3/31/2026, 4:14:15.059 PM"
"3/31/2026, 4:14:18.913927 PM",94,K300_edge_device,pqube3,pqube3-01,95,49.92765045,217.2393799,217.590332,219.380188,"3/31/2026, 4:14:19.981 PM"
"3/31/2026, 4:14:15.9 PM",92,K300_edge_device,micropmu,micropmu-01,92,49.9216423,217.0276337,217.6536713,219.074295,"3/31/2026, 4:14:10.12 PM"
"3/31/2026, 4:14:13.914806 PM",93,K300_edge_device,pqube3,pqube3-01,94,49.92089081,216.9586182,217.3446655,218.9239502,"3/31/2026, 4:14:15.059 PM"
"3/31/2026, 4:14:10.9 PM",91,K300_edge_device,micropmu,micropmu-01,91,49.92344284,217.2980499,217.7603302,219.3011017,"3/31/2026, 4:14:05.211 PM"
"3/31/2026, 4:14:08.916623 PM",92,K300_edge_device,pqube3,pqube3-01,93,49.91662598,216.3269043,217.1691895,218.6782837,"3/31/2026, 4:14:10.12 PM"
"3/31/2026, 4:14:05.9 PM",90,K300_edge_device,micropmu,micropmu-01,90,49.93577957,217.4293823,217.9588318,219.2915344,"3/31/2026, 4:14:00.063 PM"
"3/31/2026, 4:14:04.093504 PM",91,K300_edge_device,pqube3,pqube3-01,92,49.92269516,217.1691895,217.6605225,219.1696167,"3/31/2026, 4:14:05.211 PM"
"3/31/2026, 4:14:00.9 PM",89,K300_edge_device,micropmu,micropmu-01,89,49.93210602,217.4715729,218.1136169,219.4068146,"3/31/2026, 4:13:55.045 PM"
"3/31/2026, 4:13:58.917972 PM",90,K300_edge_device,pqube3,pqube3-01,91,49.92869949,217.2042847,217.6956177,219.3099976,"3/31/2026, 4:14:00.063 PM"
"3/31/2026, 4:13:55.9 PM",88,K300_edge_device,micropmu,micropmu-01,88,49.92410278,217.7300262,218.1237183,219.5524597,"3/31/2026, 4:13:50.013 PM"
"3/31/2026, 4:13:53.906939 PM",89,K300_edge_device,pqube3,pqube3-01,90,49.93793869,217.414856,218.0465698,219.3099976,"3/31/2026, 4:13:55.045 PM"
"3/31/2026, 4:13:50.9 PM",87,K300_edge_device,micropmu,micropmu-01,87,49.91863251,217.3270264,217.8969269,219.2365265,"3/31/2026, 4:13:44.998 PM"
"3/31/2026, 4:13:48.917587 PM",88,K300_edge_device,pqube3,pqube3-01,89,49.92994308,217.5552368,218.0114746,219.3099976,"3/31/2026, 4:13:50.013 PM"
"3/31/2026, 4:13:45.9 PM",86,K300_edge_device,micropmu,micropmu-01,86,49.92985535,217.5124207,218.2260895,219.3632965,"3/31/2026, 4:13:40.028 PM"
"3/31/2026, 4:13:43.921513 PM",87,K300_edge_device,pqube3,pqube3-01,88,49.91604233,217.5201416,217.9763794,219.4152832,"3/31/2026, 4:13:44.998 PM"
"3/31/2026, 4:13:40.9 PM",85,K300_edge_device,micropmu,micropmu-01,85,49.9307785,217.8263855,218.1317596,219.3556061,"3/31/2026, 4:13:34.997 PM"
"3/31/2026, 4:13:38.899566 PM",86,K300_edge_device,pqube3,pqube3-01,87,49.92698669,217.5552368,218.081665,219.3450928,"3/31/2026, 4:13:40.028 PM"
"3/31/2026, 4:13:35.9 PM",84,K300_edge_device,micropmu,micropmu-01,84,49.91805267,217.5123901,217.9043121,219.1531219,"3/31/2026, 4:13:29.996 PM"
"3/31/2026, 4:13:33.913477 PM",85,K300_edge_device,pqube3,pqube3-01,86,49.92773438,217.5201416,218.0465698,219.1696167,"3/31/2026, 4:13:34.997 PM"
"3/31/2026, 4:13:30.9 PM",83,K300_edge_device,micropmu,micropmu-01,83,49.91344452,217.7582245,217.8390808,219.3017883,"3/31/2026, 4:13:25.025 PM"
"3/31/2026, 4:13:28.90741 PM",84,K300_edge_device,pqube3,pqube3-01,85,49.91729355,217.8359985,217.906189,219.2047119,"3/31/2026, 4:13:29.996 PM"
"3/31/2026, 4:13:25.9 PM",82,K300_edge_device,micropmu,micropmu-01,82,49.91556931,217.7026672,217.8336487,219.1459045,"3/31/2026, 4:13:20.026 PM"
"3/31/2026, 4:13:23.904649 PM",83,K300_edge_device,pqube3,pqube3-01,84,49.91895676,217.6605225,217.8359985,219.1696167,"3/31/2026, 4:13:25.025 PM"
"3/31/2026, 4:13:20.9 PM",81,K300_edge_device,micropmu,micropmu-01,81,49.91682434,217.5496979,218.0818634,219.2963715,"3/31/2026, 4:13:15.026 PM"
"3/31/2026, 4:13:18.924222 PM",82,K300_edge_device,pqube3,pqube3-01,83,49.91395187,217.8009033,217.8359985,219.2047119,"3/31/2026, 4:13:20.026 PM"
"3/31/2026, 4:13:15.9 PM",80,K300_edge_device,micropmu,micropmu-01,80,49.93217468,217.8234863,218.1453247,219.2218781,"3/31/2026, 4:13:09.962 PM"
"3/31/2026, 4:13:13.925728 PM",81,K300_edge_device,pqube3,pqube3-01,82,49.91698837,217.5201416,217.7658081,219.0292358,"3/31/2026, 4:13:15.026 PM"
"3/31/2026, 4:13:10.9 PM",79,K300_edge_device,micropmu,micropmu-01,79,49.93722153,217.8014679,218.1790009,219.2647247,"3/31/2026, 4:13:05.054 PM"
"3/31/2026, 4:13:08.89853 PM",80,K300_edge_device,pqube3,pqube3-01,81,49.9275322,217.5552368,218.081665,219.0643311,"3/31/2026, 4:13:09.962 PM"
"3/31/2026, 4:13:05.9 PM",78,K300_edge_device,micropmu,micropmu-01,78,49.93004608,217.8657227,218.254425,219.3595428,"3/31/2026, 4:13:00.022 PM"
"3/31/2026, 4:13:03.934139 PM",79,K300_edge_device,pqube3,pqube3-01,80,49.93318939,217.6956177,218.081665,219.0994263,"3/31/2026, 4:13:05.054 PM"
"3/31/2026, 4:13:00.9 PM",77,K300_edge_device,micropmu,micropmu-01,77,49.94009018,217.7033997,218.1087952,219.353714,"3/31/2026, 4:12:55.129 PM"
"3/31/2026, 4:12:58.915527 PM",78,K300_edge_device,pqube3,pqube3-01,79,49.93066788,217.8009033,218.1167603,219.3099976,"3/31/2026, 4:13:00.022 PM"
"3/31/2026, 4:12:55.9 PM",76,K300_edge_device,micropmu,micropmu-01,76,49.93909836,217.7019043,218.0756989,219.4331665,"3/31/2026, 4:12:50.019 PM"
"3/31/2026, 4:12:54.039905 PM",77,K300_edge_device,pqube3,pqube3-01,78,49.93227386,217.5201416,217.906189,219.1345215,"3/31/2026, 4:12:55.129 PM"
"3/31/2026, 4:12:50.9 PM",75,K300_edge_device,micropmu,micropmu-01,75,49.93903732,217.7108002,218.1798401,219.3285675,"3/31/2026, 4:12:45.002 PM"
"3/31/2026, 4:12:48.90907 PM",76,K300_edge_device,pqube3,pqube3-01,77,49.93961334,217.8359985,218.0114746,219.5205688,"3/31/2026, 4:12:50.019 PM"
"3/31/2026, 4:12:45.9 PM",74,K300_edge_device,micropmu,micropmu-01,74,49.94786835,217.8126221,218.415451,219.3987122,"3/31/2026, 4:12:40.033 PM"
"3/31/2026, 4:12:43.909086 PM",75,K300_edge_device,pqube3,pqube3-01,76,49.94253922,217.7658081,218.2220459,219.380188,"3/31/2026, 4:12:45.002 PM"
"3/31/2026, 4:12:40.9 PM",73,K300_edge_device,micropmu,micropmu-01,73,49.95324326,217.8353729,218.3378754,219.3065643,"3/31/2026, 4:12:35.002 PM"
"3/31/2026, 4:12:38.909706 PM",74,K300_edge_device,pqube3,pqube3-01,75,49.947155,217.5552368,218.2220459,219.1345215,"3/31/2026, 4:12:40.033 PM"
"3/31/2026, 4:12:35.9 PM",72,K300_edge_device,micropmu,micropmu-01,72,49.95169067,217.7010803,218.4232178,219.3434448,"3/31/2026, 4:12:30.016 PM"
"3/31/2026, 4:12:33.905391 PM",73,K300_edge_device,pqube3,pqube3-01,74,49.94861984,217.6956177,218.3624268,219.4152832,"3/31/2026, 4:12:35.002 PM"
"3/31/2026, 4:12:30.9 PM",71,K300_edge_device,micropmu,micropmu-01,71,49.95308685,217.6764374,218.4721375,219.4383087,"3/31/2026, 4:12:25 PM"
"3/31/2026, 4:12:28.948009 PM",72,K300_edge_device,pqube3,pqube3-01,73,49.94880295,217.8359985,218.3624268,219.2398071,"3/31/2026, 4:12:30.016 PM"
"3/31/2026, 4:12:25.9 PM",70,K300_edge_device,micropmu,micropmu-01,70,49.94686127,217.7195587,218.7566223,219.3850403,"3/31/2026, 4:12:20.039 PM"
"3/31/2026, 4:12:23.914847 PM",71,K300_edge_device,pqube3,pqube3-01,72,49.95425034,217.590332,218.3273315,219.2749023,"3/31/2026, 4:12:25 PM"
"3/31/2026, 4:12:20.9 PM",69,K300_edge_device,micropmu,micropmu-01,69,49.95028687,217.1718445,218.6117706,218.9610596,"3/31/2026, 4:12:15.007 PM"
"3/31/2026, 4:12:18.920971 PM",70,K300_edge_device,pqube3,pqube3-01,71,49.95045471,217.5201416,218.5379028,219.2047119,"3/31/2026, 4:12:20.039 PM"
"3/31/2026, 4:12:15.9 PM",68,K300_edge_device,micropmu,micropmu-01,68,49.96062088,217.4582825,218.7704468,219.3473969,"3/31/2026, 4:12:10.115 PM"
"3/31/2026, 4:12:13.913225 PM",69,K300_edge_device,pqube3,pqube3-01,70,49.94664764,217.2042847,218.4326172,219.0994263,"3/31/2026, 4:12:15.007 PM"
"3/31/2026, 4:12:10.9 PM",67,K300_edge_device,micropmu,micropmu-01,67,49.96245575,217.72789,218.7712097,219.3515625,"3/31/2026, 4:12:04.989 PM"
"3/31/2026, 4:12:09.051772 PM",68,K300_edge_device,pqube3,pqube3-01,69,49.96123505,217.3446655,218.572998,219.2047119,"3/31/2026, 4:12:10.115 PM"
"3/31/2026, 4:12:05.9 PM",66,K300_edge_device,micropmu,micropmu-01,66,49.97385788,217.8660583,218.8665924,219.777298,"3/31/2026, 4:11:59.988 PM"
"3/31/2026, 4:12:03.913997 PM",67,K300_edge_device,pqube3,pqube3-01,68,49.96253204,217.4850464,218.6782837,219.2398071,"3/31/2026, 4:12:04.989 PM"
"3/31/2026, 4:12:00.9 PM",65,K300_edge_device,micropmu,micropmu-01,65,49.97166061,217.8541718,218.6823578,219.7759247,"3/31/2026, 4:11:55.002 PM"
"3/31/2026, 4:11:58.907358 PM",66,K300_edge_device,pqube3,pqube3-01,67,49.97422028,217.6956177,218.9239502,219.5205688,"3/31/2026, 4:11:59.988 PM"
"3/31/2026, 4:11:55.9 PM",64,K300_edge_device,micropmu,micropmu-01,64,49.97236633,217.8644562,218.6048737,219.6242676,"3/31/2026, 4:11:50.002 PM"
"3/31/2026, 4:11:53.912975 PM",65,K300_edge_device,pqube3,pqube3-01,66,49.97652817,217.8359985,218.8186646,219.8013306,"3/31/2026, 4:11:55.002 PM"
"3/31/2026, 4:11:50.9 PM",63,K300_edge_device,micropmu,micropmu-01,63,49.9636879,217.615921,218.2609558,219.6320038,"3/31/2026, 4:11:45.016 PM"
"3/31/2026, 4:11:48.910733 PM",64,K300_edge_device,pqube3,pqube3-01,65,49.97008133,217.6254272,218.6080933,219.5907593,"3/31/2026, 4:11:50.002 PM"
"3/31/2026, 4:11:45.9 PM",62,K300_edge_device,micropmu,micropmu-01,62,49.95557022,217.4313202,218.4039917,219.5269928,"3/31/2026, 4:11:39.795 PM"
"3/31/2026, 4:11:43.914499 PM",63,K300_edge_device,pqube3,pqube3-01,64,49.96468353,217.6956177,218.3624268,219.5556641,"3/31/2026, 4:11:45.016 PM"
"3/31/2026, 4:11:36.915133 PM",62,K300_edge_device,pqube3,pqube3-01,62,49.95893478,217.4850464,218.4677124,219.4503784,"3/31/2026, 4:11:39.795 PM"
"3/31/2026, 4:11:35.9 PM",61,K300_edge_device,micropmu,micropmu-01,61,49.9500351,217.3928223,218.1074524,219.4072723,"3/31/2026, 4:11:35.373 PM"
"3/31/2026, 4:11:34.318861 PM",61,K300_edge_device,pqube3,pqube3-01,61,49.95544815,217.3797607,218.397522,219.4152832,"3/31/2026, 4:11:35.373 PM"
"3/31/2026, 4:11:31.9 PM",60,K300_edge_device,micropmu,micropmu-01,60,49.95203018,217.5249023,217.9864655,219.4403992,"3/31/2026, 4:11:26.871 PM"
"3/31/2026, 4:11:26.9 PM",59,K300_edge_device,micropmu,micropmu-01,59,49.94125748,217.1774597,217.7489014,219.1835175,"3/31/2026, 4:11:21.85 PM"
"3/31/2026, 4:11:25.772987 PM",60,K300_edge_device,pqube3,pqube3-01,60,49.94629288,217.3095703,218.0465698,219.2749023,"3/31/2026, 4:11:26.871 PM"
"3/31/2026, 4:11:21.9 PM",58,K300_edge_device,micropmu,micropmu-01,58,49.93463898,217.3875122,217.7523346,219.326004,"3/31/2026, 4:11:16.883 PM"
